,CODLOCALIDAD,NPCEP17,NPCEP4,NPCEP5,DPTOMPIO,NVCBP8B,NVCBP8H,NVCBP11AA,LOCALIDAD_TEX
3424,,6,6,2,25099,2,2,2.0,
3425,20.0,6,47,2,11001,2,2,,SUMAPAZ
3426,20.0,6,13,2,11001,2,2,1.0,SUMAPAZ
3427,,6,20,1,25320,1,1,2.0,
3428,,6,24,2,25214,2,2,2.0,
3429,11.0,6,67,1,11001,2,2,6.0,SUBA
3430,5.0,6,9,1,11001,1,2,2.0,USME
3431,11.0,6,23,1,11001,2,2,3.0,SUBA
3432,11.0,6,31,2,11001,2,2,3.0,SUBA
3433,11.0,6,63,1,11001,1,2,3.0,SUBA
3434,4.0,6,65,1,11001,2,2,3.0,SAN CRISTOBAL
3435,4.0,6,14,2,11001,2,2,2.0,SAN CRISTOBAL
3436,5.0,6,17,1,11001,1,2,1.0,USME
3437,5.0,6,28,2,11001,1,1,1.0,USME
3438,5.0,6,4,1,11001,2,2,2.0,USME
3439,5.0,6,40,2,11001,2,2,2.0,USME
3440,5.0,6,44,1,11001,2,2,2.0,USME
3441,16.0,6,10,2,11001,1,2,3.0,PUENTE ARANDA
3442,6.0,6,30,2,11001,2,2,3.0,TUNJUELITO
3443,8.0,6,48,2,11001,1,2,3.0,KENNEDY
3444,7.0,5,13,2,11001,2,2,2.0,BOSA
3445,7.0,6,52,2,11001,2,1,2.0,BOSA
3446,9.0,6,50,1,11001,2,2,4.0,FONTIBON
3447,9.0,6,78,1,11001,2,2,3.0,FONTIBON
3448,16.0,6,39,1,11001,2,2,3.0,PUENTE ARANDA
3449,,6,31,2,25736,2,2,2.0,
3450,,6,15,2,25736,2,2,2.0,
3451,,6,13,1,25736,2,2,2.0,
3452,,6,11,2,25736,2,2,2.0,
3453,,6,18,1,25793,2,2,2.0,
3454,8.0,6,25,2,11001,2,2,2.0,KENNEDY
3455,8.0,6,69,1,11001,2,2,2.0,KENNEDY
3456,7.0,6,47,2,11001,2,2,2.0,BOSA
3457,7.0,6,31,2,11001,2,2,2.0,BOSA
3458,7.0,6,12,1,11001,2,2,2.0,BOSA
3459,7.0,6,23,2,11001,1,2,2.0,BOSA
3460,7.0,6,54,2,11001,2,2,2.0,BOSA
3461,7.0,6,14,2,11001,2,2,2.0,BOSA
3462,7.0,6,37,2,11001,2,2,2.0,BOSA
3463,7.0,6,29,1,11001,1,2,1.0,BOSA
3464,,6,0,1,25286,2,2,2.0,
3465,,6,14,2,25286,2,2,2.0,
3466,,6,67,2,25286,2,2,2.0,
3467,,6,43,2,25286,2,2,2.0,
3468,,6,64,1,25307,1,1,4.0,
3469,,6,59,1,25758,2,2,3.0,
3470,11.0,6,35,2,11001,2,2,3.0,SUBA
3471,11.0,6,49,2,11001,2,2,3.0,SUBA
3472,11.0,6,47,2,11001,2,2,2.0,SUBA
3473,4.0,6,29,2,11001,1,2,3.0,SAN CRISTOBAL
3474,4.0,6,32,1,11001,2,2,2.0,SAN CRISTOBAL
3475,7.0,6,24,1,11001,2,2,1.0,BOSA
3476,7.0,6,18,1,11001,1,2,1.0,BOSA
3477,7.0,6,15,1,11001,1,2,1.0,BOSA
3478,7.0,6,52,2,11001,2,2,1.0,BOSA
3479,7.0,6,24,2,11001,2,2,1.0,BOSA
3480,7.0,6,24,2,11001,2,1,1.0,BOSA
3481,7.0,6,29,2,11001,2,2,1.0,BOSA
3482,7.0,6,57,2,11001,2,2,1.0,BOSA
3483,7.0,6,31,2,11001,2,2,1.0,BOSA
3484,7.0,1,9,1,11001,2,2,2.0,BOSA
3485,7.0,1,8,2,11001,2,2,2.0,BOSA
3486,7.0,6,84,2,11001,2,2,2.0,BOSA
3487,7.0,5,48,2,11001,1,1,2.0,BOSA
3488,7.0,5,18,2,11001,1,1,2.0,BOSA
3489,7.0,6,22,2,11001,2,2,2.0,BOSA
3490,7.0,6,42,1,11001,1,2,2.0,BOSA
3491,7.0,6,37,1,11001,2,2,2.0,BOSA
3492,7.0,6,47,2,11001,1,2,2.0,BOSA
3493,9.0,6,63,2,11001,1,2,3.0,FONTIBON
3494,9.0,6,47,2,11001,2,2,4.0,FONTIBON
3495,9.0,6,60,2,11001,2,2,3.0,FONTIBON
3496,9.0,6,8,2,11001,2,2,4.0,FONTIBON
3497,9.0,2,11,2,11001,2,2,4.0,FONTIBON
3498,,6,53,1,25486,1,1,2.0,
3499,,6,23,2,25260,2,2,3.0,
3500,,6,31,2,25260,2,2,3.0,
3501,,6,20,1,25785,2,2,2.0,
3502,,6,19,2,25817,2,2,3.0,
3503,,6,11,2,25817,2,2,3.0,
3504,,6,5,2,25817,2,2,3.0,
3505,,6,21,2,25817,2,2,2.0,
3506,,6,8,1,25151,2,2,2.0,
3507,,6,44,2,25875,2,2,2.0,
3508,,6,9,2,25875,2,2,2.0,
3509,,6,32,2,25875,1,2,3.0,
3510,,6,22,2,25875,2,2,1.0,
3511,,6,16,2,25875,1,2,2.0,
3512,,6,40,2,25175,1,2,3.0,
3513,,6,9,2,25175,1,2,3.0,
3514,,6,9,2,25175,1,2,3.0,
3515,2.0,6,28,2,11001,2,2,6.0,CHAPINERO
3516,11.0,6,28,2,11001,2,2,3.0,SUBA
3517,12.0,6,22,2,11001,2,2,4.0,BARRIOS UNIDOS
3518,10.0,6,21,2,11001,2,2,3.0,ENGATIVA
3519,4.0,6,9,1,11001,2,2,2.0,SAN CRISTOBAL
3520,8.0,6,14,2,11001,2,2,2.0,KENNEDY
3521,9.0,6,35,2,11001,2,2,3.0,FONTIBON
3522,9.0,6,15,1,11001,2,2,3.0,FONTIBON
3523,,6,56,2,25286,2,2,2.0,
3524,11.0,6,19,2,11001,1,2,4.0,SUBA
3525,1.0,6,56,1,11001,2,2,3.0,USAQUEN
3526,1.0,6,20,1,11001,2,2,3.0,USAQUEN
3527,11.0,6,51,1,11001,2,2,5.0,SUBA
3528,1.0,6,27,2,11001,2,2,4.0,USAQUEN
3529,1.0,6,76,1,11001,2,2,4.0,USAQUEN
3530,1.0,6,55,2,11001,2,2,3.0,USAQUEN
3531,1.0,6,47,2,11001,2,2,3.0,USAQUEN
3532,1.0,6,30,2,11001,2,2,4.0,USAQUEN
3533,1.0,6,10,1,11001,2,2,4.0,USAQUEN
3534,1.0,6,58,1,11001,2,2,6.0,USAQUEN
3535,1.0,6,25,1,11001,2,2,6.0,USAQUEN
3536,1.0,6,64,2,11001,2,2,5.0,USAQUEN
3537,1.0,6,46,2,11001,2,2,5.0,USAQUEN
3538,1.0,6,29,2,11001,2,2,4.0,USAQUEN
3539,1.0,6,21,2,11001,2,2,5.0,USAQUEN
3540,11.0,6,15,1,11001,2,1,2.0,SUBA
3541,10.0,6,36,1,11001,2,2,3.0,ENGATIVA
3542,10.0,6,21,1,11001,2,2,2.0,ENGATIVA
3543,10.0,6,15,1,11001,2,2,2.0,ENGATIVA
3544,10.0,6,6,2,11001,2,2,2.0,ENGATIVA
3545,10.0,6,32,2,11001,2,2,3.0,ENGATIVA
3546,10.0,6,78,1,11001,2,2,3.0,ENGATIVA
3547,13.0,6,79,1,11001,2,2,4.0,TEUSAQUILLO
3548,4.0,6,24,2,11001,1,1,3.0,SAN CRISTOBAL
3549,4.0,6,6,1,11001,2,2,3.0,SAN CRISTOBAL
3550,4.0,6,62,2,11001,2,2,3.0,SAN CRISTOBAL
3551,4.0,6,2,1,11001,1,1,3.0,SAN CRISTOBAL
3552,4.0,6,15,2,11001,1,2,3.0,SAN CRISTOBAL
3553,15.0,6,25,1,11001,2,2,3.0,ANTONIO NARIÑO
3554,15.0,6,43,2,11001,2,2,3.0,ANTONIO NARIÑO
3555,3.0,6,22,1,11001,2,2,3.0,SANTA FE
3556,17.0,6,15,1,11001,1,2,2.0,CANDELARIA
3557,14.0,6,12,1,11001,1,1,3.0,LOS MARTIRES
3558,14.0,6,85,2,11001,1,2,3.0,LOS MARTIRES
3559,6.0,6,38,2,11001,1,1,2.0,TUNJUELITO
3560,6.0,6,7,1,11001,1,1,2.0,TUNJUELITO
3561,6.0,6,27,2,11001,2,1,3.0,TUNJUELITO
3562,6.0,6,46,2,11001,1,2,2.0,TUNJUELITO
3563,6.0,6,9,2,11001,2,2,2.0,TUNJUELITO
3564,16.0,6,6,2,11001,2,2,3.0,PUENTE ARANDA
3565,16.0,6,67,2,11001,2,2,3.0,PUENTE ARANDA
3566,16.0,6,58,2,11001,2,2,3.0,PUENTE ARANDA
3567,16.0,6,25,2,11001,2,9,3.0,PUENTE ARANDA
3568,16.0,6,32,2,11001,2,2,3.0,PUENTE ARANDA
3569,16.0,6,10,2,11001,2,2,3.0,PUENTE ARANDA
3570,16.0,6,81,1,11001,2,2,3.0,PUENTE ARANDA
3571,8.0,6,29,2,11001,2,2,3.0,KENNEDY
3572,8.0,6,23,1,11001,1,2,3.0,KENNEDY
3573,8.0,6,54,2,11001,2,2,3.0,KENNEDY
3574,19.0,6,23,2,11001,2,2,3.0,CIUDAD BOLIVAR
3575,19.0,6,27,2,11001,2,2,2.0,CIUDAD BOLIVAR
3576,19.0,6,20,2,11001,2,2,2.0,CIUDAD BOLIVAR
3577,19.0,6,69,1,11001,2,2,1.0,CIUDAD BOLIVAR
3578,19.0,6,6,1,11001,1,2,1.0,CIUDAD BOLIVAR
3579,19.0,6,40,2,11001,2,2,1.0,CIUDAD BOLIVAR
3580,19.0,6,39,2,11001,2,2,1.0,CIUDAD BOLIVAR
3581,19.0,6,70,2,11001,2,2,1.0,CIUDAD BOLIVAR
3582,19.0,6,44,2,11001,2,2,1.0,CIUDAD BOLIVAR
3583,19.0,6,88,1,11001,2,2,1.0,CIUDAD BOLIVAR
3584,8.0,6,26,2,11001,2,2,2.0,KENNEDY
3585,8.0,6,20,1,11001,2,1,2.0,KENNEDY
3586,8.0,6,68,1,11001,2,2,2.0,KENNEDY
3587,8.0,6,19,1,11001,2,2,2.0,KENNEDY
3588,7.0,6,11,2,11001,2,2,2.0,BOSA
3589,7.0,6,25,2,11001,2,2,2.0,BOSA
3590,7.0,6,5,1,11001,2,2,2.0,BOSA
3591,8.0,6,61,1,11001,2,2,2.0,KENNEDY
3592,8.0,6,37,2,11001,2,2,2.0,KENNEDY
3593,8.0,6,42,2,11001,2,2,2.0,KENNEDY
3594,8.0,6,12,2,11001,2,2,2.0,KENNEDY
3595,8.0,6,72,2,11001,2,2,3.0,KENNEDY
3596,8.0,6,62,2,11001,2,2,3.0,KENNEDY
3597,16.0,6,80,2,11001,2,2,3.0,PUENTE ARANDA
3598,16.0,6,74,1,11001,2,2,3.0,PUENTE ARANDA
3599,9.0,6,38,1,11001,2,2,2.0,FONTIBON
3600,9.0,6,42,2,11001,2,2,2.0,FONTIBON
3601,9.0,6,11,1,11001,2,2,2.0,FONTIBON
3602,9.0,6,31,1,11001,2,2,4.0,FONTIBON
3603,9.0,6,20,2,11001,2,2,3.0,FONTIBON
3604,9.0,6,19,2,11001,2,2,4.0,FONTIBON
3605,,5,33,2,25754,2,2,1.0,
3606,,6,54,1,25799,2,2,3.0,
3607,,6,7,2,25214,1,2,3.0,
3608,,6,70,1,25214,2,2,2.0,
3609,,1,70,2,25214,1,2,2.0,
3610,,6,10,1,25214,2,2,2.0,
3611,,6,82,1,25214,2,2,2.0,
3612,,6,13,2,25769,2,2,3.0,
3613,,6,78,1,25438,2,2,2.0,
3614,,6,79,1,25438,2,2,2.0,
3615,,6,7,2,25438,2,2,2.0,
3616,,6,4,2,25662,1,2,2.0,
3617,,6,14,1,25662,2,2,2.0,
3618,,6,13,2,25662,2,2,2.0,
3619,,6,12,1,25781,2,2,2.0,
3620,,6,83,2,25781,2,2,2.0,
3621,,6,68,2,25781,1,2,2.0,
3622,,6,6,1,25781,2,2,2.0,
3623,,6,26,2,25781,2,2,2.0,
3624,,6,57,2,25781,1,2,2.0,
3625,,6,16,2,25781,2,2,2.0,
3626,,6,24,1,25126,2,2,2.0,
3627,,6,67,2,25126,1,2,3.0,
3628,,6,79,2,25126,2,2,2.0,
3629,,6,13,1,25126,2,2,3.0,
3630,,6,2,1,25126,2,2,3.0,
3631,,6,33,2,25126,1,2,2.0,
3632,,6,38,2,25126,1,2,4.0,
3633,,6,11,1,25126,1,2,4.0,
3634,,6,18,1,25126,2,2,2.0,
3635,,6,41,2,25126,2,2,2.0,
3636,,6,39,2,25126,2,2,2.0,
3637,,6,37,2,25326,2,2,3.0,
3638,,6,26,1,25326,1,1,3.0,
3639,,6,20,2,25326,2,2,2.0,
3640,,6,11,2,25326,2,2,2.0,
3641,,6,63,2,25513,2,2,3.0,
3642,,6,68,2,25513,2,2,3.0,
3643,,6,47,2,25513,2,2,3.0,
3644,,6,52,1,25513,2,2,2.0,
3645,,6,50,2,25513,2,2,,
3646,,6,57,2,25513,2,2,1.0,
3647,,6,50,1,25513,2,2,2.0,
3648,,6,60,2,25513,2,2,3.0,
3649,,6,71,2,25513,2,2,3.0,
3650,,6,2,1,25513,2,2,3.0,
3651,,6,72,2,25513,2,2,2.0,
3652,,6,14,1,25513,2,2,3.0,
3653,,6,19,2,25843,2,2,3.0,
3654,,6,9,1,25290,2,2,3.0,
3655,,6,7,2,25175,2,1,2.0,
3656,11.0,6,27,2,11001,2,2,4.0,SUBA
3657,2.0,6,2,1,11001,2,2,6.0,CHAPINERO
3658,11.0,6,3,1,11001,2,2,3.0,SUBA
3659,11.0,6,52,2,11001,2,2,3.0,SUBA
3660,10.0,6,61,2,11001,2,2,3.0,ENGATIVA
3661,4.0,6,47,1,11001,2,2,2.0,SAN CRISTOBAL
3662,5.0,6,53,2,11001,2,2,2.0,USME
3663,5.0,6,22,1,11001,2,2,2.0,USME
3664,7.0,6,60,1,11001,2,2,2.0,BOSA
3665,7.0,6,23,2,11001,2,2,2.0,BOSA
3666,7.0,6,7,1,11001,2,2,2.0,BOSA
3667,,6,25,1,25295,2,2,2.0,
3668,,6,52,2,25295,2,2,2.0,
3669,,6,47,2,25295,2,2,2.0,
3670,,6,52,2,25320,2,2,1.0,
3671,,6,68,2,25320,2,2,2.0,
3672,,6,8,2,25320,2,2,2.0,
3673,,6,75,2,25320,2,2,2.0,
3674,,6,41,2,25297,2,2,3.0,
3675,,6,24,2,25297,1,1,2.0,
3676,,6,4,1,25297,2,2,2.0,
3677,,6,17,2,25758,2,2,2.0,
3678,,6,23,1,25758,2,2,3.0,
3679,,6,80,1,25473,1,2,1.0,
3680,,6,35,1,25473,2,2,1.0,
3681,,6,12,2,25473,2,2,1.0,
3682,,6,16,1,25875,2,2,1.0,
3683,1.0,6,15,1,11001,2,2,4.0,USAQUEN
3684,1.0,6,26,1,11001,2,2,4.0,USAQUEN
3685,10.0,6,78,1,11001,2,2,2.0,ENGATIVA
3686,3.0,6,85,1,11001,2,2,2.0,SANTA FE
3687,,6,18,1,25781,1,1,2.0,
3688,,6,14,1,25326,2,2,2.0,
3689,,6,77,2,25151,1,2,2.0,
3690,4.0,6,31,2,11001,2,2,2.0,SAN CRISTOBAL
3691,4.0,6,49,2,11001,2,2,2.0,SAN CRISTOBAL
3692,4.0,6,6,1,11001,2,2,2.0,SAN CRISTOBAL
3693,14.0,6,35,1,11001,2,2,3.0,LOS MARTIRES
3694,3.0,6,29,2,11001,2,2,2.0,SANTA FE
3695,17.0,6,28,1,11001,1,2,2.0,CANDELARIA
3696,17.0,6,11,1,11001,2,2,2.0,CANDELARIA
3697,17.0,6,26,2,11001,1,2,2.0,CANDELARIA
3698,14.0,6,46,2,11001,2,2,2.0,LOS MARTIRES
3699,14.0,6,82,2,11001,2,2,2.0,LOS MARTIRES
3700,14.0,6,4,2,11001,1,2,3.0,LOS MARTIRES
3701,15.0,6,64,2,11001,2,2,3.0,ANTONIO NARIÑO
3702,14.0,6,37,1,11001,2,2,3.0,LOS MARTIRES
3703,14.0,6,13,1,11001,2,2,3.0,LOS MARTIRES
3704,15.0,6,39,1,11001,2,2,3.0,ANTONIO NARIÑO
3705,9.0,6,23,2,11001,2,2,4.0,FONTIBON
3706,9.0,6,73,1,11001,2,2,3.0,FONTIBON
3707,9.0,6,4,1,11001,2,2,3.0,FONTIBON
3708,9.0,6,2,2,11001,2,2,3.0,FONTIBON
3709,9.0,6,72,1,11001,2,2,3.0,FONTIBON
3710,9.0,6,58,1,11001,2,2,3.0,FONTIBON
3711,9.0,6,28,1,11001,2,2,3.0,FONTIBON
3712,8.0,6,83,2,11001,2,2,3.0,KENNEDY
3713,8.0,6,15,2,11001,2,2,3.0,KENNEDY
3714,8.0,6,5,1,11001,2,2,3.0,KENNEDY
3715,8.0,6,70,2,11001,2,2,3.0,KENNEDY
3716,9.0,6,45,2,11001,1,2,5.0,FONTIBON
3717,9.0,6,52,2,11001,2,2,4.0,FONTIBON
3718,,6,65,2,25269,2,2,4.0,
3719,,6,72,1,25386,2,2,3.0,
3720,,6,27,2,25386,2,2,4.0,
3721,,6,61,2,25386,2,2,3.0,
3722,,6,56,2,25386,2,2,3.0,
3723,,6,57,2,25386,1,2,2.0,
3724,,6,11,1,25386,2,2,3.0,
3725,,6,39,2,25386,1,2,3.0,
3726,,6,22,1,25386,2,2,3.0,
3727,,6,55,1,25386,2,2,3.0,
3728,,6,62,2,25386,2,2,3.0,
3729,,6,61,2,25430,2,2,2.0,
3730,,6,23,1,25430,2,2,2.0,
3731,,6,5,1,25740,1,2,1.0,
3732,,6,86,2,25513,1,2,3.0,
3733,,6,11,1,25290,2,2,6.0,
3734,,6,11,2,25290,1,2,2.0,
3735,,6,11,2,25290,1,2,2.0,
3736,,6,60,2,25099,1,2,2.0,
3737,4.0,6,31,1,11001,2,2,3.0,SAN CRISTOBAL
3738,18.0,6,61,2,11001,1,2,3.0,RAFAEL URIBE URIBE
3739,19.0,6,42,2,11001,2,2,2.0,CIUDAD BOLIVAR
3740,19.0,6,58,2,11001,1,2,2.0,CIUDAD BOLIVAR
3741,19.0,6,28,2,11001,1,2,2.0,CIUDAD BOLIVAR
3742,19.0,6,60,2,11001,2,2,2.0,CIUDAD BOLIVAR
3743,19.0,6,60,2,11001,2,2,2.0,CIUDAD BOLIVAR
3744,19.0,6,63,2,11001,2,2,1.0,CIUDAD BOLIVAR
3745,19.0,6,18,1,11001,1,2,1.0,CIUDAD BOLIVAR
3746,19.0,6,7,2,11001,2,2,1.0,CIUDAD BOLIVAR
3747,19.0,6,4,2,11001,2,2,1.0,CIUDAD BOLIVAR
3748,,6,9,1,25740,2,2,2.0,
3749,,6,84,2,25769,2,2,2.0,
3750,,6,13,2,25875,1,2,1.0,
3751,11.0,6,33,2,11001,2,2,2.0,SUBA
3752,11.0,6,11,2,11001,1,2,2.0,SUBA
3753,5.0,6,18,1,11001,2,2,2.0,USME
3754,11.0,6,21,1,11001,2,2,2.0,SUBA
3755,12.0,6,75,2,11001,2,2,4.0,BARRIOS UNIDOS
3756,10.0,6,67,2,11001,1,2,3.0,ENGATIVA
3757,10.0,6,93,2,11001,2,2,3.0,ENGATIVA
3758,10.0,6,78,2,11001,2,2,3.0,ENGATIVA
3759,10.0,6,21,2,11001,1,1,3.0,ENGATIVA
3760,10.0,6,4,1,11001,2,2,3.0,ENGATIVA
3761,10.0,6,3,1,11001,2,2,3.0,ENGATIVA
3762,10.0,6,12,1,11001,2,2,2.0,ENGATIVA
3763,10.0,6,62,2,11001,2,1,2.0,ENGATIVA
3764,10.0,6,53,2,11001,1,2,2.0,ENGATIVA
3765,10.0,6,3,2,11001,2,2,2.0,ENGATIVA
3766,10.0,6,12,2,11001,2,2,3.0,ENGATIVA
3767,10.0,6,42,1,11001,2,2,2.0,ENGATIVA
3768,10.0,6,8,2,11001,2,2,2.0,ENGATIVA
3769,10.0,6,20,1,11001,2,2,3.0,ENGATIVA
3770,13.0,6,72,1,11001,2,2,4.0,TEUSAQUILLO
3771,13.0,6,46,2,11001,2,2,3.0,TEUSAQUILLO
3772,9.0,6,66,2,11001,1,2,4.0,FONTIBON
3773,9.0,6,61,2,11001,2,2,3.0,FONTIBON
3774,13.0,6,32,1,11001,2,2,4.0,TEUSAQUILLO
3775,13.0,6,27,1,11001,2,2,4.0,TEUSAQUILLO
3776,4.0,6,60,2,11001,2,2,3.0,SAN CRISTOBAL
3777,4.0,6,45,2,11001,2,2,2.0,SAN CRISTOBAL
3778,15.0,6,25,1,11001,2,2,3.0,ANTONIO NARIÑO
3779,15.0,6,18,2,11001,2,2,3.0,ANTONIO NARIÑO
3780,15.0,6,65,1,11001,2,2,3.0,ANTONIO NARIÑO
3781,5.0,6,29,2,11001,2,2,1.0,USME
3782,18.0,6,22,2,11001,2,1,2.0,RAFAEL URIBE URIBE
3783,18.0,6,42,2,11001,2,2,2.0,RAFAEL URIBE URIBE
3784,5.0,6,14,1,11001,2,2,2.0,USME
3785,5.0,6,41,2,11001,2,1,1.0,USME
3786,5.0,6,77,1,11001,1,1,1.0,USME
3787,5.0,6,79,1,11001,2,2,2.0,USME
3788,5.0,6,81,2,11001,9,9,2.0,USME
3789,8.0,6,68,2,11001,1,2,2.0,KENNEDY
3790,8.0,6,14,1,11001,2,2,2.0,KENNEDY
3791,7.0,6,48,2,11001,2,2,2.0,BOSA
3792,8.0,6,44,1,11001,2,2,2.0,KENNEDY
3793,7.0,6,74,2,11001,2,2,3.0,BOSA
3794,7.0,6,61,2,11001,2,2,3.0,BOSA
3795,9.0,6,9,1,11001,1,1,2.0,FONTIBON
3796,9.0,6,59,2,11001,2,2,2.0,FONTIBON
3797,9.0,6,10,1,11001,2,2,2.0,FONTIBON
3798,9.0,6,7,1,11001,2,2,2.0,FONTIBON
3799,9.0,6,1,1,11001,2,2,2.0,FONTIBON
3800,9.0,6,40,1,11001,2,2,4.0,FONTIBON
3801,9.0,6,37,1,11001,2,2,4.0,FONTIBON
3802,9.0,6,41,2,11001,2,2,4.0,FONTIBON
3803,9.0,6,8,1,11001,2,2,4.0,FONTIBON
3804,8.0,6,10,2,11001,2,2,3.0,KENNEDY
3805,8.0,6,87,2,11001,2,2,3.0,KENNEDY
3806,8.0,6,25,1,11001,2,2,3.0,KENNEDY
3807,8.0,6,18,1,11001,2,2,3.0,KENNEDY
3808,13.0,6,63,2,11001,2,2,4.0,TEUSAQUILLO
3809,,6,59,1,25486,1,2,2.0,
3810,,6,55,1,25486,2,2,2.0,
3811,,6,21,2,25486,1,2,2.0,
3812,,6,29,1,25486,1,1,1.0,
3813,,6,9,1,25486,2,2,2.0,
3814,,6,9,1,25740,2,2,2.0,
3815,,6,18,2,25899,2,2,3.0,
3816,,6,13,1,25899,2,2,3.0,
3817,,6,28,1,25899,2,2,2.0,
3818,,6,37,2,25899,2,2,2.0,
3819,,6,49,2,25290,2,2,2.0,
3820,,6,17,1,25290,2,2,2.0,
3821,,6,44,1,25175,2,2,3.0,
3822,,6,50,2,25175,2,2,3.0,
3823,10.0,6,68,1,11001,2,2,3.0,ENGATIVA
3824,10.0,6,42,1,11001,2,2,3.0,ENGATIVA
3825,10.0,6,23,2,11001,1,2,3.0,ENGATIVA
3826,10.0,6,70,1,11001,2,2,3.0,ENGATIVA
3827,10.0,6,19,2,11001,2,2,4.0,ENGATIVA
3828,10.0,6,78,1,11001,2,2,3.0,ENGATIVA
3829,10.0,6,46,2,11001,2,2,3.0,ENGATIVA
3830,12.0,6,20,1,11001,1,2,3.0,BARRIOS UNIDOS
3831,12.0,6,15,1,11001,1,2,3.0,BARRIOS UNIDOS
3832,12.0,6,51,2,11001,2,2,3.0,BARRIOS UNIDOS
3833,12.0,6,80,2,11001,2,2,3.0,BARRIOS UNIDOS
3834,13.0,6,17,2,11001,2,2,4.0,TEUSAQUILLO
3835,12.0,6,26,2,11001,2,2,3.0,BARRIOS UNIDOS
3836,15.0,6,59,2,11001,1,2,2.0,ANTONIO NARIÑO
3837,15.0,6,15,1,11001,2,2,3.0,ANTONIO NARIÑO
3838,17.0,6,88,2,11001,2,2,2.0,CANDELARIA
3839,17.0,6,58,1,11001,2,2,2.0,CANDELARIA
3840,8.0,6,58,2,11001,2,2,3.0,KENNEDY
3841,8.0,6,43,2,11001,1,2,3.0,KENNEDY
3842,8.0,6,5,2,11001,1,2,3.0,KENNEDY
3843,8.0,6,18,1,11001,2,2,2.0,KENNEDY
3844,8.0,6,26,1,11001,2,2,3.0,KENNEDY
3845,18.0,6,10,2,11001,2,2,3.0,RAFAEL URIBE URIBE
3846,18.0,6,38,2,11001,2,2,3.0,RAFAEL URIBE URIBE
3847,18.0,6,7,1,11001,1,1,3.0,RAFAEL URIBE URIBE
3848,18.0,6,25,2,11001,1,1,3.0,RAFAEL URIBE URIBE
3849,,6,19,2,25736,2,2,3.0,
3850,,1,84,1,25736,9,2,2.0,
3851,,6,19,2,25736,1,2,2.0,
3852,,6,16,1,25736,1,2,2.0,
3853,,6,15,1,25736,1,2,2.0,
3854,,6,35,2,25736,1,2,2.0,
3855,,6,25,2,25438,2,2,2.0,
3856,,6,55,2,25473,2,1,2.0,
3857,,6,27,1,25473,2,2,2.0,
3858,,6,67,2,25473,2,2,3.0,
3859,11.0,6,34,2,11001,2,2,4.0,SUBA
3860,11.0,6,49,2,11001,2,2,4.0,SUBA
3861,11.0,6,19,2,11001,2,2,4.0,SUBA
3862,11.0,6,64,2,11001,2,2,5.0,SUBA
3863,11.0,6,68,2,11001,2,2,4.0,SUBA
3864,11.0,6,64,2,11001,1,2,3.0,SUBA
3865,11.0,6,32,2,11001,1,2,3.0,SUBA
3866,11.0,6,11,1,11001,2,2,3.0,SUBA
3867,11.0,6,58,2,11001,2,2,3.0,SUBA
3868,11.0,6,54,2,11001,2,2,2.0,SUBA
3869,11.0,6,9,1,11001,2,2,4.0,SUBA
3870,11.0,6,31,1,11001,2,2,5.0,SUBA
3871,1.0,6,41,2,11001,2,2,6.0,USAQUEN
3872,2.0,6,66,1,11001,2,2,2.0,CHAPINERO
3873,2.0,6,28,2,11001,2,2,2.0,CHAPINERO
3874,2.0,6,54,2,11001,2,2,2.0,CHAPINERO
3875,2.0,6,47,2,11001,2,2,6.0,CHAPINERO
3876,3.0,6,69,2,11001,2,2,2.0,SANTA FE
3877,14.0,6,87,1,11001,2,2,3.0,LOS MARTIRES
3878,14.0,6,25,1,11001,2,2,3.0,LOS MARTIRES
3879,8.0,6,78,2,11001,2,2,2.0,KENNEDY
3880,8.0,6,4,2,11001,2,2,3.0,KENNEDY
3881,8.0,6,38,1,11001,2,2,2.0,KENNEDY
3882,19.0,6,9,2,11001,1,2,1.0,CIUDAD BOLIVAR
3883,19.0,6,27,2,11001,2,2,1.0,CIUDAD BOLIVAR
3884,19.0,6,61,2,11001,2,2,1.0,CIUDAD BOLIVAR
3885,19.0,6,11,1,11001,1,1,2.0,CIUDAD BOLIVAR
3886,16.0,6,4,2,11001,2,2,1.0,PUENTE ARANDA
3887,1.0,6,51,2,11001,1,2,4.0,USAQUEN
3888,1.0,6,9,1,11001,2,2,4.0,USAQUEN
3889,1.0,6,15,2,11001,1,1,3.0,USAQUEN
3890,1.0,6,32,1,11001,2,2,3.0,USAQUEN
3891,1.0,6,28,2,11001,2,2,3.0,USAQUEN
3892,1.0,6,17,2,11001,2,2,3.0,USAQUEN
3893,1.0,6,48,1,11001,2,2,3.0,USAQUEN
3894,1.0,6,15,1,11001,2,2,4.0,USAQUEN
3895,11.0,6,13,2,11001,2,2,3.0,SUBA
3896,11.0,6,18,2,11001,2,2,3.0,SUBA
3897,11.0,6,76,1,11001,2,2,5.0,SUBA
3898,11.0,6,28,2,11001,2,2,5.0,SUBA
3899,10.0,6,53,2,11001,2,2,2.0,ENGATIVA
3900,9.0,6,40,2,11001,2,2,4.0,FONTIBON
3901,13.0,6,52,1,11001,2,2,4.0,TEUSAQUILLO
3902,13.0,6,25,1,11001,2,2,4.0,TEUSAQUILLO
3903,13.0,6,58,2,11001,2,2,4.0,TEUSAQUILLO
